IndID,polycode,value,label
IDAOPI,E01025583,2,LSOA: E01025583<br/>Rank: 5804 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025584,2,LSOA: E01025584<br/>Rank: 3970 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025585,8,LSOA: E01025585<br/>Rank: 23798 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025586,6,LSOA: E01025586<br/>Rank: 17923 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025587,5,LSOA: E01025587<br/>Rank: 13404 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025588,5,LSOA: E01025588<br/>Rank: 15836 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025589,6,LSOA: E01025589<br/>Rank: 19607 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025590,2,LSOA: E01025590<br/>Rank: 5524 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025591,6,LSOA: E01025591<br/>Rank: 17081 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025592,1,LSOA: E01025592<br/>Rank: 2797 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025593,8,LSOA: E01025593<br/>Rank: 23458 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025594,7,LSOA: E01025594<br/>Rank: 21093 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025595,9,LSOA: E01025595<br/>Rank: 29524 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025596,7,LSOA: E01025596<br/>Rank: 21643 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025597,6,LSOA: E01025597<br/>Rank: 19670 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025598,4,LSOA: E01025598<br/>Rank: 12612 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025599,7,LSOA: E01025599<br/>Rank: 20103 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025600,8,LSOA: E01025600<br/>Rank: 23590 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025601,9,LSOA: E01025601<br/>Rank: 27723 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025602,6,LSOA: E01025602<br/>Rank: 17834 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025603,7,LSOA: E01025603<br/>Rank: 22267 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025604,4,LSOA: E01025604<br/>Rank: 13128 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025605,5,LSOA: E01025605<br/>Rank: 16246 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025606,2,LSOA: E01025606<br/>Rank: 3327 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025607,5,LSOA: E01025607<br/>Rank: 16062 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025608,6,LSOA: E01025608<br/>Rank: 17537 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDAOPI,E01025609,9,LSOA: E01025609<br/>Rank: 27426 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012662,2,LSOA: E01012662<br/>Rank: 5006 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012663,3,LSOA: E01012663<br/>Rank: 8390 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012664,4,LSOA: E01012664<br/>Rank: 11645 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012665,4,LSOA: E01012665<br/>Rank: 9981 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012666,2,LSOA: E01012666<br/>Rank: 4349 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012667,5,LSOA: E01012667<br/>Rank: 15772 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012668,3,LSOA: E01012668<br/>Rank: 8345 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012669,3,LSOA: E01012669<br/>Rank: 7492 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012670,1,LSOA: E01012670<br/>Rank: 8 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012671,1,LSOA: E01012671<br/>Rank: 5 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012672,1,LSOA: E01012672<br/>Rank: 4 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012673,1,LSOA: E01012673<br/>Rank: 2 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012674,1,LSOA: E01012674<br/>Rank: 12 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012675,1,LSOA: E01012675<br/>Rank: 20 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012676,2,LSOA: E01012676<br/>Rank: 4763 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012677,2,LSOA: E01012677<br/>Rank: 4672 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012678,1,LSOA: E01012678<br/>Rank: 190 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012679,1,LSOA: E01012679<br/>Rank: 16 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012680,1,LSOA: E01012680<br/>Rank: 279 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012681,1,LSOA: E01012681<br/>Rank: 3 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012682,1,LSOA: E01012682<br/>Rank: 9 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012683,1,LSOA: E01012683<br/>Rank: 11 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012684,1,LSOA: E01012684<br/>Rank: 660 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012685,3,LSOA: E01012685<br/>Rank: 7317 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012686,1,LSOA: E01012686<br/>Rank: 239 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012687,1,LSOA: E01012687<br/>Rank: 531 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012688,2,LSOA: E01012688<br/>Rank: 3780 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012689,2,LSOA: E01012689<br/>Rank: 5448 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012690,4,LSOA: E01012690<br/>Rank: 12907 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012691,3,LSOA: E01012691<br/>Rank: 8199 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012692,2,LSOA: E01012692<br/>Rank: 3815 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012693,4,LSOA: E01012693<br/>Rank: 10922 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012694,2,LSOA: E01012694<br/>Rank: 4498 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012695,1,LSOA: E01012695<br/>Rank: 2085 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012696,2,LSOA: E01012696<br/>Rank: 3622 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012697,2,LSOA: E01012697<br/>Rank: 5592 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012698,1,LSOA: E01012698<br/>Rank: 840 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012699,3,LSOA: E01012699<br/>Rank: 8990 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012700,4,LSOA: E01012700<br/>Rank: 13003 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012701,4,LSOA: E01012701<br/>Rank: 11951 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012702,1,LSOA: E01012702<br/>Rank: 1610 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012703,4,LSOA: E01012703<br/>Rank: 12583 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012704,1,LSOA: E01012704<br/>Rank: 861 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012705,2,LSOA: E01012705<br/>Rank: 4131 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012706,5,LSOA: E01012706<br/>Rank: 14959 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012707,1,LSOA: E01012707<br/>Rank: 1529 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012708,3,LSOA: E01012708<br/>Rank: 6998 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012709,1,LSOA: E01012709<br/>Rank: 2259 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012710,4,LSOA: E01012710<br/>Rank: 13011 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012711,2,LSOA: E01012711<br/>Rank: 3491 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012712,4,LSOA: E01012712<br/>Rank: 10449 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012713,4,LSOA: E01012713<br/>Rank: 11160 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012714,3,LSOA: E01012714<br/>Rank: 9431 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012715,3,LSOA: E01012715<br/>Rank: 9494 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012716,4,LSOA: E01012716<br/>Rank: 12073 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012717,7,LSOA: E01012717<br/>Rank: 20617 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012718,7,LSOA: E01012718<br/>Rank: 20325 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012719,5,LSOA: E01012719<br/>Rank: 14832 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012720,1,LSOA: E01012720<br/>Rank: 87 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012721,1,LSOA: E01012721<br/>Rank: 52 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012722,7,LSOA: E01012722<br/>Rank: 21322 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012723,4,LSOA: E01012723<br/>Rank: 12890 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012724,1,LSOA: E01012724<br/>Rank: 92 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012725,4,LSOA: E01012725<br/>Rank: 10917 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012726,3,LSOA: E01012726<br/>Rank: 7906 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012727,5,LSOA: E01012727<br/>Rank: 15990 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012728,2,LSOA: E01012728<br/>Rank: 3584 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012729,4,LSOA: E01012729<br/>Rank: 10659 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012730,5,LSOA: E01012730<br/>Rank: 15447 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012731,3,LSOA: E01012731<br/>Rank: 9607 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012732,2,LSOA: E01012732<br/>Rank: 4682 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012733,1,LSOA: E01012733<br/>Rank: 1424 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012734,2,LSOA: E01012734<br/>Rank: 6047 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012735,1,LSOA: E01012735<br/>Rank: 110 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012736,1,LSOA: E01012736<br/>Rank: 28 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012737,1,LSOA: E01012737<br/>Rank: 7 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012738,1,LSOA: E01012738<br/>Rank: 59 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012739,1,LSOA: E01012739<br/>Rank: 1004 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012740,3,LSOA: E01012740<br/>Rank: 8202 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012741,3,LSOA: E01012741<br/>Rank: 7168 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012742,2,LSOA: E01012742<br/>Rank: 4819 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012743,1,LSOA: E01012743<br/>Rank: 698 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012744,1,LSOA: E01012744<br/>Rank: 1808 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012745,1,LSOA: E01012745<br/>Rank: 2673 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012746,1,LSOA: E01012746<br/>Rank: 2571 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012747,6,LSOA: E01012747<br/>Rank: 19181 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012748,1,LSOA: E01012748<br/>Rank: 234 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012749,1,LSOA: E01012749<br/>Rank: 2234 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012750,3,LSOA: E01012750<br/>Rank: 7295 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012751,1,LSOA: E01012751<br/>Rank: 6 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012752,1,LSOA: E01012752<br/>Rank: 1365 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012753,3,LSOA: E01012753<br/>Rank: 9169 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012754,1,LSOA: E01012754<br/>Rank: 395 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01012755,3,LSOA: E01012755<br/>Rank: 8304 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024981,10,LSOA: E01024981<br/>Rank: 30153 (out of 32844)<br>Decile: 10 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024982,5,LSOA: E01024982<br/>Rank: 16345 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024983,9,LSOA: E01024983<br/>Rank: 27726 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024984,7,LSOA: E01024984<br/>Rank: 19765 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024985,6,LSOA: E01024985<br/>Rank: 18351 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024986,2,LSOA: E01024986<br/>Rank: 5266 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024987,1,LSOA: E01024987<br/>Rank: 2042 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024988,3,LSOA: E01024988<br/>Rank: 7724 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024989,4,LSOA: E01024989<br/>Rank: 11881 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024990,7,LSOA: E01024990<br/>Rank: 22087 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024991,7,LSOA: E01024991<br/>Rank: 20079 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024992,9,LSOA: E01024992<br/>Rank: 27833 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024993,7,LSOA: E01024993<br/>Rank: 22935 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024994,9,LSOA: E01024994<br/>Rank: 27985 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024995,7,LSOA: E01024995<br/>Rank: 22792 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024996,2,LSOA: E01024996<br/>Rank: 4507 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024997,9,LSOA: E01024997<br/>Rank: 29156 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024998,4,LSOA: E01024998<br/>Rank: 11613 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01024999,7,LSOA: E01024999<br/>Rank: 20378 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025000,8,LSOA: E01025000<br/>Rank: 23414 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025001,4,LSOA: E01025001<br/>Rank: 10547 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025002,6,LSOA: E01025002<br/>Rank: 17253 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025003,7,LSOA: E01025003<br/>Rank: 22831 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025004,7,LSOA: E01025004<br/>Rank: 21925 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025005,8,LSOA: E01025005<br/>Rank: 23446 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025006,1,LSOA: E01025006<br/>Rank: 3266 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025007,10,LSOA: E01025007<br/>Rank: 29760 (out of 32844)<br>Decile: 10 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025008,9,LSOA: E01025008<br/>Rank: 29218 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025009,5,LSOA: E01025009<br/>Rank: 13552 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025010,8,LSOA: E01025010<br/>Rank: 23351 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025011,3,LSOA: E01025011<br/>Rank: 7218 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025012,8,LSOA: E01025012<br/>Rank: 23926 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025013,5,LSOA: E01025013<br/>Rank: 13612 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025014,6,LSOA: E01025014<br/>Rank: 18866 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025015,10,LSOA: E01025015<br/>Rank: 29955 (out of 32844)<br>Decile: 10 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025016,10,LSOA: E01025016<br/>Rank: 31895 (out of 32844)<br>Decile: 10 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025017,4,LSOA: E01025017<br/>Rank: 12693 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025018,8,LSOA: E01025018<br/>Rank: 24782 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025019,10,LSOA: E01025019<br/>Rank: 31904 (out of 32844)<br>Decile: 10 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025020,6,LSOA: E01025020<br/>Rank: 18043 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025021,9,LSOA: E01025021<br/>Rank: 26958 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025022,9,LSOA: E01025022<br/>Rank: 29328 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025023,9,LSOA: E01025023<br/>Rank: 28653 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025024,5,LSOA: E01025024<br/>Rank: 14022 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025025,5,LSOA: E01025025<br/>Rank: 14156 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025026,6,LSOA: E01025026<br/>Rank: 16999 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025027,6,LSOA: E01025027<br/>Rank: 18788 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025028,7,LSOA: E01025028<br/>Rank: 22085 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025029,7,LSOA: E01025029<br/>Rank: 20838 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025030,4,LSOA: E01025030<br/>Rank: 12875 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025031,5,LSOA: E01025031<br/>Rank: 15385 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025541,6,LSOA: E01025541<br/>Rank: 17584 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025542,8,LSOA: E01025542<br/>Rank: 25236 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025543,4,LSOA: E01025543<br/>Rank: 12886 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025544,4,LSOA: E01025544<br/>Rank: 11383 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025545,9,LSOA: E01025545<br/>Rank: 27250 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025546,7,LSOA: E01025546<br/>Rank: 21471 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025547,8,LSOA: E01025547<br/>Rank: 23736 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IMD,E01025548,6,LSOA: E01025548<br/>Rank: 17487 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
